MS_system,Package,Class,Method,Ci,Di,Fin,Fout,IOVars,MCLC,NBD,NCOMP,NOP,NVAR,Si,TLOC,VG
train-ticket,inside_payment.service,InsidePaymentServiceImpl,"public Response drawBack(String userId, String money, HttpHeaders headers)",4.0,4.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,0.0,13.0,2.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,"public Response pay(PaymentInfo info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,21.0,4.0,12.0,2.0,9.0,0.0,69.0,9.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,"public Response payDifference(PaymentInfo info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,5.0,0.0,44.0,5.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,public Response queryAccount(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,5.0,0.0,35.0,5.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,public Response queryAddMoney(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,9.0,3.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,public Response queryPayment(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,9.0,3.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,"public String queryAccount(String userId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,17.0,3.0
train-ticket,inside_payment.service,InsidePaymentServiceImpl,"public void initPayment(Payment payment, HttpHeaders headers)",2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,8.0,2.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testAddMoney1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testAddMoney2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testCreateAccount1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testCreateAccount2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testDrawBack1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testDrawBack2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testInitPayment1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testInitPayment2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testPay(),0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,22.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testPayDifference(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testQueryAccount(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testQueryAddMoney1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testQueryAddMoney2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testQueryPayment1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,inside_payment.service,InsidePaymentServiceImplTest,public void testQueryPayment2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,inside_payment.util,CookieUtil,private CookieUtil CookieUtil(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,inside_payment.util,CookieUtil,"private static Map<String, Cookie> readCookieMap(HttpServletRequest request)",2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,2.0
train-ticket,inside_payment.util,CookieUtil,"public static Cookie getCookieByName(HttpServletRequest request, String name)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0,2.0
train-ticket,inside_payment.util,CookieUtil,"public static void addCookie(HttpServletResponse response, String name, String value, int maxAge)",4.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0,9.0,2.0
train-ticket,security,SecurityApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,security,SecurityApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,security.config,SecurityConfig,protected void configure(HttpSecurity httpSecurity) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,security.config,SecurityConfig,public PasswordEncoder passwordEncoder(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,security.config,SecurityConfig,public WebMvcConfigurer corsConfigurer(),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,security.controller,SecurityController,"public HttpEntity check(@PathVariable String accountId, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityController,"public HttpEntity create(@RequestBody SecurityConfig info, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityController,"public HttpEntity delete(@PathVariable String id, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityController,public HttpEntity findAllSecurityConfig(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityController,"public HttpEntity update(@RequestBody SecurityConfig info, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityController,public String home(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testCheck() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testCreate() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testDelete() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testFindAllSecurityConfig() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testHome() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,security.controller,SecurityControllerTest,public void testUpdate() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,security.entity,SecurityConfig,public SecurityConfig SecurityConfig(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
train-ticket,security.init,InitData,public void run(String... args) throws Exception,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0
train-ticket,security.repository,SecurityRepository,ArrayList<SecurityConfig> findAll(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train-ticket,security.repository,SecurityRepository,Optional<SecurityConfig> findById(String id),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,security.repository,SecurityRepository,SecurityConfig findByName(String name),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,security.repository,SecurityRepository,void deleteById(String id),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityService,"Response addNewSecurityConfig(SecurityConfig info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityService,"Response check(String accountId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityService,"Response deleteSecurityConfig(String id, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityService,Response findAllSecurityConfig(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityService,"Response modifySecurityConfig(SecurityConfig info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,security.service,SecurityServiceImpl,"private OrderSecurity getSecurityOrderInfoFromOrder(Date checkDate, String accountId, HttpHeaders headers)",4.0,4.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,9.0,1.0
train-ticket,security.service,SecurityServiceImpl,"private OrderSecurity getSecurityOrderOtherInfoFromOrder(Date checkDate, String accountId, HttpHeaders headers)",4.0,4.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,9.0,1.0
train-ticket,security.service,SecurityServiceImpl,private String getServiceUrl(String serviceName),2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0
train-ticket,security.service,SecurityServiceImpl,"public Response addNewSecurityConfig(SecurityConfig info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,15.0,2.0
train-ticket,security.service,SecurityServiceImpl,"public Response check(String accountId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,9.0,2.0,5.0,2.0,4.0,0.0,19.0,3.0
train-ticket,security.service,SecurityServiceImpl,"public Response deleteSecurityConfig(String id, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,10.0,2.0
train-ticket,security.service,SecurityServiceImpl,public Response findAllSecurityConfig(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,8.0,3.0
train-ticket,security.service,SecurityServiceImpl,"public Response modifySecurityConfig(SecurityConfig info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,13.0,2.0
train-ticket,security.service,SecurityServiceImplTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testAddNewSecurityConfig1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testAddNewSecurityConfig2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testCheck(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testDeleteSecurityConfig1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testDeleteSecurityConfig2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testFindAllSecurityConfig1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testFindAllSecurityConfig2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testModifySecurityConfig1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,security.service,SecurityServiceImplTest,public void testModifySecurityConfig2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice,StationApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice,StationApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.config,SecurityConfig,protected void configure(HttpSecurity httpSecurity) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.config,SecurityConfig,public PasswordEncoder passwordEncoder(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.config,SecurityConfig,public WebMvcConfigurer corsConfigurer(),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.controller,StationController,public HttpEntity query(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public HttpEntity queryById(@PathVariable(value = ""stationIdForName"") String stationId, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public HttpEntity queryForIdBatch(@RequestBody List<String> stationNameList, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public HttpEntity queryForNameBatch(@RequestBody List<String> stationIdList, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public HttpEntity queryForStationId(@PathVariable(value = ""stationNameForId"") String stationName, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public HttpEntity update(@RequestBody Station station, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public ResponseEntity<Response> create(@RequestBody Station station, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,"public ResponseEntity<Response> delete(@PathVariable String stationsId, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationController,public String home(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testCreate() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testDelete() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testHome() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testQuery() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testQueryById() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testQueryForIdBatch() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testQueryForNameBatch() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testQueryForStationId() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.controller,StationControllerTest,public void testUpdate() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.entity,Station,public Station Station(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.entity,Station,public Station Station(String name),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.entity,Station,"public Station Station(String name, int stayTime)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.entity,Station,public void setName(String name),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.init,InitData,public void run(String... args) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,1.0
train-ticket,fdse.microservice.repository,StationRepository,List<Station> findAll(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.repository,StationRepository,List<Station> findByNames(List<String> names),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.repository,StationRepository,Optional<Station> findById(String id),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.repository,StationRepository,Station findByName(String name),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response create(Station info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response delete(String stationsId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,Response query(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response queryById(String stationId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response queryByIdBatch(List<String> stationIdList, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response queryForId(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response queryForIdBatch(List<String> nameList, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"Response update(Station info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationService,"boolean exist(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response create(Station station, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,13.0,3.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response delete(String stationsId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,10.0,2.0
train-ticket,fdse.microservice.service,StationServiceImpl,public Response query(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,9.0,3.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response queryById(String stationId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,9.0,2.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response queryByIdBatch(List<String> idList, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,5.0,3.0,1.0,2.0,4.0,0.0,16.0,4.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response queryForId(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,9.0,2.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response queryForIdBatch(List<String> nameList, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,17.0,2.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public Response update(Station info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,13.0,2.0
train-ticket,fdse.microservice.service,StationServiceImpl,"public boolean exist(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,7.0,2.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testCreate1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testCreate2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testDelete1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testDelete2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testExist1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testExist2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQuery1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQuery2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryById1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryById2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryByIdBatch1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryByIdBatch2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryForId1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryForId2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryForIdBatch1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testQueryForIdBatch2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testUpdate1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,fdse.microservice.service,StationServiceImplTest,public void testUpdate2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,consign,ConsignApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,consign,ConsignApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
