MS_system,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLineInactive
sample-spring-microservices-new,pl.piomin.services.department.model,1.0,2.0,117.0,31.0,86.0,0.0,60.0,36.0,25.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,0.0,0.0,,,22.0,8.0,22.0,,0.0,0.0,0.0,22.0,,38.0,25.0,,36.0,1.0,,0.0,,,22.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.department.repository,1.0,1.0,35.0,9.0,26.0,0.0,16.0,10.0,7.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,0.0,,,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,10.0,12.0,,11.0,1.0,,0.0,,,6.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.discovery,1.0,1.0,15.0,4.0,11.0,0.0,7.0,6.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,8.0,1.0,,5.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.employee,1.0,3.0,153.0,23.0,130.0,0.0,87.0,53.0,46.0,,"0,00",7.0,0.0,7.0,0.0,,,,,3.0,1.0,1.0,,,11.0,1.0,12.0,,11.0,0.0,0.0,1.0,,80.0,46.0,,72.0,1.0,,0.0,,,12.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.employee.controller,1.0,1.0,55.0,12.0,43.0,0.0,30.0,20.0,11.0,,"0,00",5.0,0.0,5.0,0.0,,,,,1.0,0.0,1.0,,,5.0,1.0,5.0,,0.0,0.0,0.0,5.0,,27.0,11.0,,24.0,1.0,,0.0,,,5.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.employee.model,1.0,1.0,78.0,19.0,59.0,0.0,41.0,23.0,18.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,0.0,0.0,,,15.0,6.0,15.0,,0.0,0.0,0.0,15.0,,24.0,19.0,,25.0,1.0,,0.0,,,15.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.employee.repository,1.0,1.0,43.0,10.0,33.0,0.0,20.0,13.0,8.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,0.0,0.0,,,5.0,1.0,5.0,,0.0,0.0,0.0,5.0,,13.0,15.0,,14.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.gateway,1.0,1.0,44.0,7.0,37.0,0.0,28.0,23.0,10.0,,"0,00",6.0,0.0,6.0,0.0,,,,,1.0,1.0,1.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,28.0,11.0,,25.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.organization,1.0,3.0,119.0,20.0,99.0,0.0,64.0,45.0,27.0,,"0,00",7.0,0.0,7.0,0.0,,,,,3.0,1.0,1.0,,,7.0,1.0,8.0,,4.0,0.0,0.0,4.0,,68.0,27.0,,53.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.organization.client,0.0,2.0,37.0,13.0,24.0,0.0,17.0,17.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,3.0,0.0,3.0,,1.0,0.0,0.0,2.0,,22.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.organization.controller,1.0,1.0,73.0,13.0,60.0,0.0,43.0,28.0,19.0,,"0,00",6.0,0.0,6.0,0.0,,,,,1.0,0.0,1.0,,,6.0,3.0,6.0,,0.0,0.0,0.0,6.0,,38.0,19.0,,36.0,1.0,,0.0,,,6.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.organization.model,1.0,3.0,175.0,47.0,128.0,0.0,89.0,55.0,37.0,,"0,00",3.0,0.0,3.0,0.0,,,,,3.0,0.0,0.0,,,33.0,12.0,33.0,,0.0,0.0,0.0,33.0,,58.0,37.0,,53.0,1.0,,0.0,,,33.0,,,,,,,,,,,,,
sample-spring-microservices-new,pl.piomin.services.organization.repository,1.0,1.0,29.0,8.0,21.0,0.0,14.0,9.0,6.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,0.0,,,3.0,1.0,3.0,,0.0,0.0,0.0,3.0,,9.0,9.0,,10.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
scaffold-cloud,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cmd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cmd.scaffold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cmd.scaffold.config,1.0,1.0,19.0,3.0,13.0,3.0,8.0,7.0,1.0,,"0,23",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,10.0,1.0,,6.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
scaffold-cloud,com.cms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.aspect,4.0,1.0,47.0,7.0,32.0,8.0,21.0,15.0,8.0,,"0,25",19.0,2.0,16.0,1.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,20.0,10.0,,16.0,4.0,,3.0,,,4.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.config,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.config.commonly,1.0,6.0,311.0,40.0,194.0,77.0,131.0,96.0,43.0,,"0,40",9.0,0.0,6.0,3.0,,,,,6.0,5.0,5.0,,,7.0,18.0,12.0,,0.0,1.0,0.0,11.0,,139.0,45.0,,111.0,2.0,,1.0,,,14.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.config.micro,1.0,2.0,129.0,10.0,87.0,32.0,68.0,33.0,42.0,,"0,37",17.0,0.0,12.0,5.0,,,,,2.0,0.0,1.0,,,5.0,0.0,5.0,,1.0,0.0,0.0,4.0,,42.0,45.0,,61.0,1.0,,0.0,,,5.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.base,0.0,1.0,26.0,4.0,6.0,16.0,5.0,5.0,0.0,,"2,67",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,5.0,0.0,,4.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.builder,2.0,1.0,43.0,9.0,22.0,12.0,18.0,7.0,12.0,,"0,55",28.0,4.0,16.0,8.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,7.0,13.0,,15.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.core,3.0,5.0,362.0,44.0,238.0,80.0,190.0,101.0,111.0,,"0,34",15.0,0.0,12.0,3.0,,,,,6.0,9.0,5.0,,,5.0,2.0,14.0,,0.0,6.0,0.0,8.0,,102.0,118.0,,147.0,7.0,,2.0,,,37.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.listener,7.0,1.0,80.0,3.0,69.0,8.0,54.0,27.0,32.0,,"0,12",54.0,1.0,49.0,4.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,29.0,41.0,,47.0,7.0,,2.0,,,7.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.model,1.0,2.0,176.0,22.0,81.0,73.0,61.0,47.0,19.0,,"0,90",9.0,0.0,6.0,3.0,,,,,2.0,0.0,2.0,,,5.0,17.0,5.0,,0.0,0.0,0.0,5.0,,59.0,20.0,,54.0,1.0,,0.0,,,5.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.mq.model.sys,1.0,2.0,69.0,13.0,41.0,15.0,31.0,27.0,4.0,,"0,37",5.0,0.0,5.0,0.0,,,,,2.0,0.0,3.0,,,2.0,9.0,2.0,,0.0,0.0,0.0,2.0,,33.0,7.0,,27.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.code.util,3.0,4.0,1882.0,109.0,1201.0,572.0,839.0,296.0,568.0,,"0,48",20.0,0.0,13.0,6.0,,,,,4.0,86.0,2.0,,,1.0,0.0,87.0,,0.0,2.0,0.0,85.0,,284.0,835.0,,592.0,5.0,,4.0,,,222.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.annotation,0.0,1.0,26.0,7.0,10.0,9.0,8.0,8.0,0.0,,"0,90",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,4.0,0.0,4.0,,4.0,0.0,0.0,0.0,,9.0,0.0,,7.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.base,1.0,7.0,590.0,109.0,223.0,258.0,156.0,116.0,44.0,,"1,16",4.0,0.0,4.0,1.0,,,,,7.0,0.0,0.0,,,64.0,18.0,64.0,,30.0,0.0,0.0,34.0,,141.0,46.0,,114.0,3.0,,2.0,,,35.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.builder,3.0,1.0,81.0,15.0,53.0,13.0,42.0,24.0,27.0,,"0,25",14.0,1.0,10.0,2.0,,,,,1.0,4.0,1.0,,,0.0,0.0,4.0,,0.0,0.0,0.0,4.0,,23.0,28.0,,30.0,5.0,,2.0,,,10.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.constant,0.0,4.0,198.0,27.0,46.0,125.0,42.0,42.0,0.0,,"2,72",0.0,0.0,0.0,0.0,,,,,4.0,0.0,34.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,42.0,34.0,,38.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.dict,3.0,1.0,174.0,24.0,66.0,84.0,41.0,8.0,33.0,,"1,27",10.0,0.0,7.0,3.0,,,,,1.0,1.0,0.0,,,5.0,21.0,6.0,,1.0,0.0,0.0,5.0,,27.0,33.0,,23.0,15.0,,1.0,,,18.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.exception,1.0,1.0,25.0,4.0,16.0,5.0,11.0,8.0,3.0,,"0,31",3.0,0.0,3.0,0.0,,,,,1.0,0.0,0.0,,,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,9.0,3.0,,7.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.response,1.0,2.0,95.0,20.0,69.0,6.0,52.0,29.0,23.0,,"0,09",4.0,0.0,4.0,0.0,,,,,2.0,2.0,0.0,,,8.0,6.0,10.0,,0.0,0.0,0.0,10.0,,34.0,23.0,,40.0,1.0,,0.0,,,10.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.common.util,3.0,4.0,963.0,109.0,640.0,214.0,540.0,214.0,384.0,,"0,33",18.0,1.0,13.0,5.0,,,,,4.0,43.0,25.0,,,1.0,0.0,44.0,,0.0,17.0,0.0,27.0,,209.0,425.0,,428.0,13.0,,4.0,,,111.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.config,1.0,2.0,38.0,6.0,26.0,6.0,16.0,14.0,2.0,,"0,23",4.0,0.0,4.0,0.0,,,,,2.0,1.0,0.0,,,1.0,1.0,2.0,,0.0,0.0,0.0,2.0,,20.0,2.0,,12.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.eureka,1.0,1.0,18.0,4.0,11.0,3.0,7.0,6.0,1.0,,"0,27",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,8.0,1.0,,5.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.feign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.feign.message,0.0,1.0,10.0,2.0,5.0,3.0,4.0,4.0,0.0,,"0,60",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,0.0,,3.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.feign.sys,0.0,8.0,82.0,16.0,42.0,24.0,32.0,32.0,0.0,,"0,57",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,40.0,0.0,,24.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro,1.0,3.0,61.0,5.0,45.0,11.0,28.0,24.0,4.0,,"0,24",3.0,0.0,3.0,0.0,,,,,3.0,3.0,0.0,,,0.0,0.0,3.0,,0.0,0.0,0.0,3.0,,35.0,4.0,,22.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.consumer,1.0,1.0,29.0,4.0,21.0,4.0,15.0,12.0,3.0,,"0,19",6.0,0.0,6.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,16.0,3.0,,13.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.consumer.listener,0.0,1.0,11.0,2.0,5.0,4.0,4.0,4.0,0.0,,"0,80",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,0.0,,3.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.executor,1.0,2.0,48.0,6.0,34.0,8.0,26.0,24.0,6.0,,"0,24",6.0,0.0,6.0,0.0,,,,,2.0,0.0,0.0,,,2.0,0.0,2.0,,0.0,0.0,0.0,2.0,,28.0,6.0,,22.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.init,1.0,1.0,28.0,4.0,19.0,5.0,14.0,11.0,5.0,,"0,26",7.0,0.0,7.0,0.0,,,,,1.0,0.0,1.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,14.0,6.0,,12.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.job,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.job.config,1.0,2.0,55.0,8.0,30.0,17.0,21.0,17.0,6.0,,"0,57",11.0,0.0,6.0,5.0,,,,,2.0,0.0,0.0,,,2.0,1.0,2.0,,0.0,0.0,1.0,1.0,,22.0,6.0,,17.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.job.controller,0.0,1.0,8.0,1.0,3.0,4.0,2.0,2.0,0.0,,"1,33",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,,1.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.job.domain,0.0,1.0,40.0,6.0,15.0,19.0,11.0,11.0,0.0,,"1,27",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,,14.0,0.0,,10.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.job.tool,2.0,2.0,216.0,29.0,116.0,71.0,95.0,64.0,58.0,,"0,61",16.0,1.0,9.0,6.0,,,,,2.0,0.0,2.0,,,10.0,2.0,10.0,,0.0,1.0,0.0,9.0,,64.0,63.0,,72.0,4.0,,2.0,,,18.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.ao,0.0,1.0,45.0,10.0,21.0,14.0,16.0,16.0,0.0,,"0,67",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,20.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.api,0.0,1.0,34.0,5.0,15.0,14.0,12.0,12.0,0.0,,"0,93",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,,14.0,0.0,,11.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.bo,0.0,1.0,45.0,10.0,21.0,14.0,16.0,16.0,0.0,,"0,67",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,20.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.controller,1.0,1.0,41.0,5.0,29.0,7.0,21.0,18.0,4.0,,"0,24",7.0,0.0,5.0,2.0,,,,,1.0,0.0,0.0,,,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,23.0,4.0,,18.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.dao,0.0,1.0,20.0,2.0,9.0,9.0,7.0,7.0,0.0,,"1,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,8.0,0.0,,6.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.domain,0.0,1.0,45.0,10.0,21.0,14.0,16.0,16.0,0.0,,"0,67",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,20.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.listener,3.0,2.0,136.0,16.0,105.0,15.0,73.0,42.0,38.0,,"0,14",16.0,0.0,14.0,1.0,,,,,2.0,0.0,2.0,,,4.0,5.0,4.0,,0.0,0.0,0.0,4.0,,54.0,44.0,,56.0,5.0,,3.0,,,16.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.service,0.0,1.0,17.0,2.0,6.0,9.0,5.0,5.0,0.0,,"1,50",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,5.0,0.0,,4.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.message.service.impl,1.0,1.0,20.0,2.0,15.0,3.0,10.0,9.0,1.0,,"0,20",4.0,0.0,4.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,12.0,1.0,,8.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.ao,0.0,8.0,303.0,65.0,134.0,104.0,103.0,103.0,0.0,,"0,78",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,0.0,55.0,0.0,,0.0,0.0,0.0,0.0,,126.0,0.0,,95.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.api,0.0,8.0,420.0,58.0,160.0,202.0,113.0,113.0,0.0,,"1,26",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,33.0,0.0,33.0,,33.0,0.0,0.0,0.0,,152.0,0.0,,105.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.bo,3.0,8.0,351.0,67.0,150.0,134.0,113.0,107.0,6.0,,"0,89",12.0,1.0,11.0,0.0,,,,,8.0,0.0,1.0,,,1.0,55.0,1.0,,0.0,0.0,0.0,1.0,,132.0,8.0,,102.0,3.0,,1.0,,,3.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.controller,1.0,8.0,444.0,60.0,337.0,47.0,239.0,188.0,84.0,,"0,14",6.0,0.0,6.0,1.0,,,,,8.0,0.0,0.0,,,33.0,10.0,33.0,,0.0,0.0,0.0,33.0,,240.0,87.0,,196.0,2.0,,1.0,,,37.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.dao,0.0,8.0,126.0,31.0,80.0,15.0,58.0,58.0,0.0,,"0,19",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,14.0,0.0,14.0,,14.0,0.0,0.0,0.0,,72.0,0.0,,50.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.domain,0.0,8.0,299.0,63.0,147.0,89.0,109.0,109.0,0.0,,"0,61",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,0.0,54.0,0.0,,0.0,0.0,0.0,0.0,,139.0,0.0,,101.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.service,0.0,8.0,198.0,28.0,59.0,111.0,51.0,51.0,0.0,,"1,88",0.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,,,16.0,0.0,16.0,,16.0,0.0,0.0,0.0,,51.0,0.0,,43.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.micro.sys.service.impl,2.0,8.0,331.0,35.0,270.0,26.0,191.0,119.0,93.0,,"0,10",10.0,0.0,10.0,0.0,,,,,8.0,0.0,0.0,,,18.0,1.0,18.0,,0.0,2.0,0.0,16.0,,142.0,105.0,,144.0,7.0,,2.0,,,37.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.plugin,0.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,,1.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.plugin.crud,2.0,4.0,317.0,60.0,222.0,39.0,174.0,106.0,108.0,,"0,18",11.0,1.0,9.0,2.0,,,,,4.0,6.0,4.0,,,9.0,17.0,15.0,,0.0,5.0,0.0,10.0,,112.0,132.0,,142.0,6.0,,2.0,,,26.0,,,,,,,,,,,,,
scaffold-cloud,com.cms.scaffold.plugin.dict,3.0,3.0,324.0,72.0,223.0,39.0,186.0,116.0,110.0,,"0,17",15.0,2.0,13.0,2.0,,,,,3.0,2.0,0.0,,,10.0,29.0,12.0,,0.0,6.0,0.0,6.0,,118.0,132.0,,151.0,6.0,,3.0,,,30.0,,,,,,,,,,,,,
