source,A,CCRC,Ca,Ce,NOC,NOI,PkgRCi,PkgTCi,TLOC,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,WMC,Ci,Di,Fin,Fout,IOVars,MCLC,NBD,NCOMP,NOP,NVAR,Si,VG,DMS,I,AHF,AIF,LCOM*,NMIR,PF
com.ewolff.microservice.customer.cdc.Customer.public void setStreet(String street),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient,,,,,,,,,56.0,5.0,5.0,0.0,0.0,0.0,0.0,2.19047619,15.333333333,1.0,2.0,0.0,0.714285714,0.0,7.0,7.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.714285714,5.0,0.0,82.0,0.0,9.0,,,,,,,,,,,,,,,0.0,0.0,0.833333333,,
com.ewolff.microservice.customer.cdc.CustomerClient.private String customerURL(),,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,9.0,2.0,8.0,0.0,1.0,0.0,2.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.protected RestTemplate getRestTemplate(),,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.public Collection<Customer> findAll(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333,0.333333333,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.public Customer getOne(long customerId),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
"com.ewolff.microservice.customer.cdc.CustomerClient.public CustomerClient CustomerClient(@Value(""${customer.service.host:customer}"") String customerServiceHost, @Value(""${customer.service.port:8080}"") long customerServicePort, @Value(""${ribbon.eureka.enabled:false}"") boolean useRibbon)",,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.public boolean isValidCustomerId(long customerId),,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.public void setLoadBalancer(LoadBalancerClient loadBalancer),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerClient.CustomerPagedResources,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerConsumerDrivenContractTest,,,,,,,,,19.0,1.0,1.0,0.0,0.0,0.0,1.0,4.666666667,14.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,36.0,0.0,7.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,
com.ewolff.microservice.customer.cdc.CustomerConsumerDrivenContractTest.public void testFindAll(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,5.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerConsumerDrivenContractTest.public void testGetOne(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,,,,
com.ewolff.microservice.customer.cdc.CustomerConsumerDrivenContractTest.public void testValidCustomerId(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,,,,,,,
com.ewolff.microservice.customer.web.CustomerController,,,,,,,,,28.0,1.0,1.0,0.0,0.0,0.0,0.0,2.142857143,15.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,45.0,0.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0.166666667,,
com.ewolff.microservice.customer.web.CustomerController.public CustomerController CustomerController(CustomerRepository customerRepository),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.web.CustomerController.public ModelAndView add(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.customer.web.CustomerController.public ModelAndView customer(@PathVariable(""id"") long id)",,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.customer.web.CustomerController.public ModelAndView customerList(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.customer.web.CustomerController.public ModelAndView delete(@PathVariable(""id"") long id)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.customer.web.CustomerController.public ModelAndView post(Customer customer, HttpServletRequest httpRequest)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.customer.web.CustomerController.public ModelAndView put(@PathVariable(""id"") long id, Customer customer, HttpServletRequest httpRequest)",,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogApp,,,,,,,,,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,26.0,0.0,3.0,,,,,,,,,,,,,,,0.0,0.0,0.5,,
com.ewolff.microservice.catalog.CatalogApp.public CatalogApp CatalogApp(ItemRepository itemRepository),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogApp.public static void main(String[] args),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogApp.public void generateTestData(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogTestApp,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
com.ewolff.microservice.catalog.CatalogTestApp.public static void main(String[] args),,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest,,,,,,,,,43.0,4.0,4.0,0.0,0.0,0.0,0.0,2.142857143,15.0,1.0,2.0,0.0,0.714285714,0.0,7.0,7.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.714285714,5.0,0.0,72.0,0.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0.833333333,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.private String catalogURL(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.private T getForMediaType(Class<T> value, MediaType mediaType, String url)",,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.public void FormReturned(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.public void IsItemReturnedAsHTML(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.public void IsItemReturnedAsJON(),,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.public void SearchWorks(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,
com.ewolff.microservice.catalog.CatalogWebIntegrationTest.public void setup(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item,,,,,,,,,41.0,3.0,3.0,0.0,0.0,0.0,0.0,1.272727273,14.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,11.0,0.0,65.0,0.0,11.0,,,,,,,,,,,,,,,0.0,0.0,0.8,,
com.ewolff.microservice.catalog.Item.public Item Item(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.Item.public Item Item(String name, double price)",,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public Long getId(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public String getName(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public String toString(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public boolean equals(Object obj),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public double getPrice(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public int hashCode(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public void setId(Long id),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public void setName(String name),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.Item.public void setPrice(double price),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.ItemRepository,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
"com.ewolff.microservice.catalog.ItemRepository.List<Item> findByName(@Param(""name"") String name)",,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.ItemRepository.List<Item> findByNameContaining(@Param(""name"") String name)",,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.RepositoryTest,,,,,,,,,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,
com.ewolff.microservice.catalog.RepositoryTest.public void AreAllIPodReturned(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.SpringRestDataConfig,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
com.ewolff.microservice.catalog.SpringRestDataConfig.public RepositoryRestConfigurer repositoryRestConfigurer(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient,,,,,,,,,46.0,5.0,5.0,0.0,0.0,0.0,0.0,1.785714286,12.5,1.0,2.0,0.0,0.714285714,0.0,7.0,7.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.714285714,5.0,0.0,69.0,0.0,8.0,,,,,,,,,,,,,,,0.0,0.0,0.8,,
com.ewolff.microservice.catalog.cdc.CatalogClient.private String catalogURL(),,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,9.0,2.0,8.0,0.0,1.0,0.0,2.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.protected RestTemplate getRestTemplate(),,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.cdc.CatalogClient.public CatalogClient CatalogClient(@Value(""${catalog.service.host:catalog}"") String catalogServiceHost, @Value(""${catalog.service.port:8080}"") long catalogServicePort, @Value(""${ribbon.eureka.enabled:false}"") boolean useRibbon)",,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.public Collection<Item> findAll(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.public Item getOne(long itemId),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.public double price(long itemId),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.public void setLoadBalancer(LoadBalancerClient loadBalancer),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogClient.ItemPagedResources,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogConsumerDrivenContractTest,,,,,,,,,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,
com.ewolff.microservice.catalog.cdc.CatalogConsumerDrivenContractTest.public void testFindAll(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,3.0,,,,,,,
com.ewolff.microservice.catalog.cdc.CatalogConsumerDrivenContractTest.public void testGetOne(),,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item,,,,,,,,,41.0,3.0,3.0,0.0,0.0,0.0,0.0,1.363636364,15.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,11.0,0.0,61.0,0.0,11.0,,,,,,,,,,,,,,,0.0,0.0,0.8,,
com.ewolff.microservice.catalog.cdc.Item.public Item Item(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.cdc.Item.public Item Item(long id, String name, double price)",,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public String getName(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public String toString(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public boolean equals(Object obj),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public double getPrice(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public int hashCode(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public long getItemId(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public void setItemId(long id),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public void setName(String name),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.cdc.Item.public void setPrice(double price),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.web.CatalogController,,,,,,,,,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.777777778,16.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,55.0,0.0,9.0,,,,,,,,,,,,,,,0.0,0.0,0.25,,
com.ewolff.microservice.catalog.web.CatalogController.public CatalogController CatalogController(ItemRepository itemRepository),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.web.CatalogController.public ModelAndView Item(@PathVariable(""id"") long id)",,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.web.CatalogController.public ModelAndView ItemList(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.web.CatalogController.public ModelAndView add(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"com.ewolff.microservice.catalog.web.CatalogController.public ModelAndView delete(@PathVariable(""id"") long id)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
com.ewolff.microservice.catalog.web.CatalogController.public ModelAndView post(Item Item),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
