MS_system,Package,Class,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,TLOC,WMC,AHF,AIF,LCOM*,NMIR,PF
piggymetrics,com.piggymetrics.statistics.domain,Account,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,40.0,0.0,23.0,6.0,0.0,0.0,0.8,,
piggymetrics,com.piggymetrics.statistics.domain,ExchangeRatesContainer,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,42.0,0.0,26.0,7.0,0.0,0.0,0.666666667,,
piggymetrics,com.piggymetrics.statistics.domain,Item,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,47.0,0.0,30.0,8.0,0.0,0.0,0.857142857,,
piggymetrics,com.piggymetrics.statistics.domain,Saving,5.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,57.0,0.0,37.0,10.0,0.0,0.0,0.888888889,,
piggymetrics,com.piggymetrics.statistics.domain.timeseries,DataPoint,5.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,54.0,0.0,37.0,10.0,0.0,0.0,0.888888889,,
piggymetrics,com.piggymetrics.statistics.domain.timeseries,DataPointId,3.0,3.0,0.0,0.0,0.0,0.0,1.5,6.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,29.0,0.0,18.0,4.0,0.0,0.0,0.666666667,,
piggymetrics,com.piggymetrics.statistics.domain.timeseries,ItemMetric,2.0,2.0,0.0,0.0,0.0,0.0,1.6,8.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,35.0,0.0,27.0,8.0,0.0,0.0,0.5,,
piggymetrics,com.piggymetrics.statistics.repository,DataPointRepository,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,3.0,1.0,,,,,
piggymetrics,com.piggymetrics.statistics.repository,DataPointRepositoryTest,1.0,1.0,0.0,0.0,0.0,0.0,52.0,104.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,67.0,0.0,37.0,2.0,0.0,0.0,0.0,,
piggymetrics,com.piggymetrics.statistics.repository.converter,DataPointIdReaderConverter,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,7.0,1.0,,,,,
piggymetrics,com.piggymetrics.statistics.repository.converter,DataPointIdWriterConverter,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,9.0,1.0,0.0,0.0,,,
piggymetrics,com.piggymetrics.statistics.service,ExchangeRatesService,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.0,0.0,4.0,2.0,,,,,
piggymetrics,com.piggymetrics.statistics.service,ExchangeRatesServiceImpl,3.0,3.0,0.0,0.0,0.0,0.0,6.125,12.25,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,42.0,2.0,18.0,4.0,0.0,0.0,1.0,,
piggymetrics,com.piggymetrics.statistics.service,ExchangeRatesServiceImplTest,2.0,2.0,0.0,0.0,0.0,0.0,2.6,13.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,76.0,0.0,37.0,5.0,0.0,0.0,0.375,,
piggymetrics,com.piggymetrics.statistics.service,StatisticsService,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23.0,0.0,4.0,2.0,,,,,
piggymetrics,com.piggymetrics.statistics.service,StatisticsServiceImpl,3.0,3.0,0.0,0.0,0.0,0.0,10.083333333,40.333333333,2.0,2.0,0.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,2.0,0.0,2.0,0.0,0.0,0.5,2.0,0.0,85.0,1.0,34.0,4.0,0.0,0.0,0.666666667,,
piggymetrics,com.piggymetrics.statistics.service,StatisticsServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,88.2,441.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,132.0,0.0,71.0,5.0,0.0,0.0,0.666666667,,
piggymetrics,com.piggymetrics.statistics.service.security,CustomUserInfoTokenServices,7.0,7.0,0.0,0.0,0.0,0.0,1.9,19.0,1.0,4.0,0.0,0.6,0.0,10.0,10.0,0.0,0.0,0.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.6,6.0,0.0,110.0,0.0,76.0,16.0,0.0,0.0,0.904761905,,
piggymetrics,com.piggymetrics.monitoring,MonitoringApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.monitoring,MonitoringApplicationTests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,4.0,1.0,,,,,
piggymetrics,com.piggymetrics.config,ConfigApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification,NotificationServiceApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,22.0,0.0,10.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification,NotificationServiceApplication.CustomConversionsConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification,NotificationServiceApplicationTests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,4.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification.client,AccountServiceClient,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,3.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification.config,ResourceServerConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,18.0,0.0,11.0,3.0,,,,,
piggymetrics,com.piggymetrics.notification.controller,RecipientController,1.0,1.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,17.0,0.0,9.0,2.0,0.0,0.0,0.0,,
piggymetrics,com.piggymetrics.notification.controller,RecipientControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,5.25,21.0,1.0,1.0,0.0,0.75,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.75,3.0,0.0,64.0,0.0,35.0,4.0,0.0,0.0,0.833333333,,
piggymetrics,com.piggymetrics.notification.domain,NotificationSettings,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,34.0,0.0,23.0,6.0,0.0,0.0,0.8,,
piggymetrics,com.piggymetrics.notification.domain,Recipient,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,45.0,0.0,26.0,7.0,0.0,0.0,0.722222222,,
piggymetrics,com.piggymetrics.notification.repository,RecipientRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,0.0,5.0,3.0,,,,,
piggymetrics,com.piggymetrics.notification.repository,RecipientRepositoryTest,1.0,1.0,0.0,0.0,0.0,0.0,168.2,841.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,133.0,0.0,79.0,5.0,0.0,0.0,0.0,,
piggymetrics,com.piggymetrics.notification.repository.converter,FrequencyReaderConverter,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification.repository.converter,FrequencyWriterConverter,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification.service,EmailService,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,3.0,1.0,,,,,
piggymetrics,com.piggymetrics.notification.service,EmailServiceImpl,3.0,3.0,0.0,0.0,0.0,0.0,9.75,9.75,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,2.0,19.0,2.0,0.0,0.0,,,
piggymetrics,com.piggymetrics.notification.service,EmailServiceImplTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,67.0,0.0,38.0,3.0,0.0,0.0,0.375,,
piggymetrics,com.piggymetrics.notification.service,NotificationService,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,4.0,2.0,,,,,
piggymetrics,com.piggymetrics.notification.service,NotificationServiceImpl,4.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,53.0,2.0,18.0,2.0,0.0,0.0,0.25,,
piggymetrics,com.piggymetrics.notification.service,NotificationServiceImplTest,4.0,4.0,0.0,0.0,0.0,0.0,3.333333333,10.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,69.0,0.0,36.0,3.0,0.0,0.0,0.625,,
piggymetrics,com.piggymetrics.notification.service,RecipientService,0.0,0.0,0.0,0.0,0.0,0.0,2.25,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,6.0,4.0,,,,,
piggymetrics,com.piggymetrics.notification.service,RecipientServiceImpl,2.0,2.0,0.0,0.0,0.0,0.0,2.75,11.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,59.0,2.0,29.0,7.0,0.0,0.0,0.5,,
piggymetrics,com.piggymetrics.notification.service,RecipientServiceImplTest,2.0,2.0,0.0,0.0,0.0,0.0,2.428571429,17.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,94.0,0.0,59.0,7.0,0.0,0.0,0.25,,
piggymetrics,com.piggymetrics.auth,AuthApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.auth,AuthServiceApplicationTests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,4.0,1.0,,,,,
piggymetrics,com.piggymetrics.auth.config,OAuth2AuthorizationConfig,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,62.0,0.0,16.0,3.0,0.0,0.0,1.1,,
piggymetrics,com.piggymetrics.auth.config,WebSecurityConfig,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.333333333,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333333,1.0,0.0,28.0,0.0,12.0,3.0,0.0,0.0,1.0,,
piggymetrics,com.piggymetrics.auth.controller,UserController,1.0,1.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,9.0,2.0,0.0,0.0,1.0,,
piggymetrics,com.piggymetrics.auth.controller,UserControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,51.0,0.0,26.0,4.0,0.0,0.0,0.833333333,,
piggymetrics,com.piggymetrics.auth.domain,User,2.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,51.0,0.0,31.0,9.0,0.0,0.0,0.875,,
piggymetrics,com.piggymetrics.auth.repository,UserRepository,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,,2.0,0.0,,,,,
piggymetrics,com.piggymetrics.auth.repository,UserRepositoryTest,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,13.0,1.0,0.0,0.0,,,
piggymetrics,com.piggymetrics.auth.service,UserService,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,3.0,1.0,,,,,
piggymetrics,com.piggymetrics.auth.service,UserServiceImpl,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0,2.0,13.0,1.0,0.0,0.0,,,
piggymetrics,com.piggymetrics.auth.service,UserServiceTest,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,35.0,0.0,21.0,3.0,0.0,0.0,0.5,,
piggymetrics,com.piggymetrics.auth.service.security,MongoUserDetailsService,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,6.0,1.0,0.0,0.0,,,
piggymetrics,com.piggymetrics.auth.service.security,MongoUserDetailsServiceTest,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,29.0,0.0,16.0,3.0,0.0,0.0,0.75,,
piggymetrics,com.piggymetrics.gateway,GatewayApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,5.0,1.0,,,,,
piggymetrics,com.piggymetrics.gateway,GatewayApplicationTests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,6.0,2.0,,,,,
microservice-kafka,com.ewolff.microservice.invoicing,Address,3.0,3.0,0.0,0.0,0.0,0.0,1.375,11.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,43.0,0.0,32.0,8.0,0.0,0.0,0.714285714,,
microservice-kafka,com.ewolff.microservice.invoicing,Customer,4.0,4.0,0.0,0.0,0.0,0.0,1.384615385,18.0,1.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,4.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,13.0,0.0,78.0,0.0,50.0,13.0,0.0,0.0,0.8125,,
microservice-kafka,com.ewolff.microservice.invoicing,Invoice,5.0,5.0,0.0,0.0,0.0,0.0,1.802631579,34.25,1.0,0.0,0.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,5.0,17.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,19.0,0.0,104.0,0.0,70.0,19.0,0.0,0.0,0.833333333,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceApp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,,,,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceKafkaTest,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.5,1.0,0.0,77.0,0.0,23.0,4.0,0.666666667,0.0,1.333333333,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceKafkaTest.Initializer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,1.0,,,,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceLine,3.0,3.0,0.0,0.0,0.0,0.0,2.125,21.25,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,10.0,0.0,58.0,0.0,35.0,10.0,0.0,0.0,0.888888889,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,3.0,1.0,,,,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceService,2.0,2.0,0.0,0.0,0.0,0.0,3.166666667,6.333333333,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,0.5,,
microservice-kafka,com.ewolff.microservice.invoicing,InvoiceTestApp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,7.0,1.0,,,,,
