MS_system,Package,SQ reliability remediation effort,Security rating,Critical violations,Violations,Sqale rating,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Reliability rating,Code smells,SQ security remediation effort,Bugs,Major violations
train-ticket,inside_payment.repository,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket,trainFood.repository,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,contacts.repository,0,1.0,0,3,1.0,0,3,0,0,6,0,0,0,0,1.0,3,0,0,0
train-ticket,config.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,foodsearch.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,order.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,delivery.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,waitorder.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travel.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,user.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,com.trainticket.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consignprice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,org.myproject.ms.monitoring.instrument.rest,0,1.0,0,0,1.0,23,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,org.myproject.ms.monitoring.instrument.schedl,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.security,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,edu.fudan.common.security.jwt,0,1.0,0,0,1.0,10,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,execute.serivce,30,1.0,3,13,1.0,36,10,0,0,34,0,0,0,30,2.0,7,0,6,0
train-ticket,notification.service,0,1.0,0,0,1.0,4,0,0,0,0,0,0,5,0,1.0,0,0,0,0
train-ticket,fdse.microservice.service,0,1.0,0,0,1.0,22,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consign.service,0,1.0,0,7,1.0,11,2,0,0,29,0,0,0,0,1.0,7,0,0,5
train-ticket,adminroute.service,0,1.0,1,11,1.0,11,5,0,0,43,0,0,1,0,1.0,11,0,0,5
train-ticket,rebook.service,0,1.0,3,21,1.0,76,15,1,0,84,0,0,0,0,1.0,21,0,0,2
train-ticket,security.service,0,1.0,0,4,1.0,11,2,0,0,14,0,0,0,0,1.0,4,0,0,2
train-ticket,price.service,0,1.0,1,9,1.0,22,1,0,0,45,0,0,0,0,1.0,9,0,0,7
train-ticket,train.service,0,1.0,0,0,1.0,14,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travel2.service,0,1.0,1,20,1.0,57,11,0,0,95,0,0,9,0,1.0,20,0,0,8
train-ticket,preserveOther.service,0,1.0,1,25,1.0,37,13,2,0,110,0,0,5,0,1.0,25,0,0,9
train-ticket,route.service,0,1.0,0,0,1.0,24,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,plan.service,0,1.0,3,15,1.0,37,8,0,0,58,0,0,2,0,1.0,15,0,0,4
train-ticket,assurance.service,30,1.0,0,10,1.0,24,0,0,0,40,0,0,0,30,3.0,8,0,2,10
train-ticket,other.service,0,1.0,1,10,1.0,94,3,0,0,62,0,0,8,0,1.0,10,0,0,6
train-ticket,food_delivery.service,0,1.0,2,3,1.0,17,1,0,0,18,0,0,0,0,1.0,3,0,0,0
train-ticket,auth.service,0,1.0,0,2,1.0,12,1,0,0,7,0,0,0,0,1.0,2,0,0,1
train-ticket,inside_payment.service,65,1.0,1,15,1.0,51,6,0,0,30,0,0,0,65,3.0,9,0,6,8
train-ticket,verifycode.service,0,1.0,0,4,1.0,15,4,0,0,30,1,0,0,0,1.0,4,0,0,0
train-ticket,adminbasic.service,0,1.0,9,30,1.0,0,20,0,0,127,0,0,0,0,1.0,30,0,0,1
train-ticket,trainFood.service,0,1.0,0,2,1.0,10,2,0,0,20,0,0,0,0,1.0,2,0,0,0
train-ticket,contacts.service,5,1.0,0,2,1.0,13,1,0,0,5,0,0,0,5,2.0,1,0,1,1
train-ticket,config.service,0,1.0,1,1,1.0,11,0,0,0,8,0,0,0,0,1.0,1,0,0,0
train-ticket,adminuser.service,0,1.0,2,11,1.0,8,8,0,0,41,0,0,0,0,1.0,11,0,0,1
train-ticket,foodsearch.service,0,1.0,1,6,1.0,62,3,1,0,36,0,0,0,0,1.0,6,0,0,1
train-ticket,order.service,0,1.0,1,9,1.0,95,2,0,0,61,0,0,9,0,1.0,9,0,0,6
train-ticket,seat.service,5,1.0,1,13,1.0,26,9,0,0,37,1,0,0,5,4.0,12,0,1,3
train-ticket,waitorder.service,0,1.0,0,4,1.0,21,3,0,0,22,0,0,0,0,1.0,4,0,0,1
train-ticket,travel.service,0,1.0,1,30,1.0,70,5,0,0,149,0,0,9,0,1.0,30,0,0,24
train-ticket,admintravel.service,0,1.0,2,15,1.0,31,12,0,0,49,0,0,1,0,1.0,15,0,0,1
train-ticket,cancel.service,0,1.0,2,13,1.0,66,7,1,0,71,0,0,0,0,1.0,13,0,0,3
train-ticket,user.service,0,1.0,1,8,1.0,13,6,0,0,24,0,0,0,0,1.0,8,0,0,1
train-ticket,travelplan.service,0,1.0,2,18,1.0,12,7,0,0,90,0,0,5,0,1.0,18,0,0,9
train-ticket,adminorder.service,0,1.0,2,19,1.0,13,8,0,0,81,0,0,0,0,1.0,19,0,0,9
train-ticket,com.trainticket.service,0,1.0,0,0,1.0,7,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consignprice.service,0,1.0,0,0,1.0,7,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,preserve.service,0,1.0,1,23,1.0,37,11,2,0,90,0,0,5,0,1.0,23,0,0,9
train-ticket,food.service,0,1.0,1,8,1.0,14,0,0,0,47,0,0,0,0,1.0,8,0,0,7
train-ticket,fdse.microservice.service,0,1.0,5,26,1.0,71,15,1,0,128,0,0,0,0,1.0,26,0,0,5
train-ticket,org.myproject.ms.monitoring.spl,0,1.0,0,1,1.0,8,0,1,0,0,1,0,0,0,1.0,1,0,0,0
train-ticket,edu.fudan.common,0,1.0,3,194,1.0,47,6,0,0,991,0,0,14,0,1.0,194,0,0,185
train-ticket,org.myproject.ms.monitoring,55,1.0,13,65,1.0,559,9,11,0,412,4,0,2,55,4.0,61,0,4,29
microservices-basics-spring-boot,com.anilallewar.microservices.auth.api,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.user.api,0,1.0,0,0,1.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.task.apis,0,1.0,0,0,1.0,8,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.comments.apis,0,1.0,0,0,1.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.gateway.config.bean,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.task.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.auth.config,0,1.0,2,3,1.0,0,1,0,0,18,0,0,0,0,1.0,3,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.user.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.gateway.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.user.dto,0,1.0,0,1,1.0,23,0,1,0,0,0,0,1,0,1.0,1,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.task.dtos,0,1.0,0,1,1.0,25,0,1,0,0,0,0,1,0,1.0,1,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.comments.dtos,0,1.0,0,0,1.0,18,0,0,0,0,0,0,2,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.auth,0,1.0,2,3,1.0,12,1,0,0,18,0,0,0,0,1.0,3,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.comments,0,1.0,0,0,1.0,24,0,0,0,0,0,0,2,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.gateway,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
microservices-basics-spring-boot,com.anilallewar.microservices.portal,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.registry,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.task,15,1.0,0,2,1.0,63,0,1,0,0,0,0,4,15,3.0,1,0,1,1
microservices-basics-spring-boot,com.anilallewar.microservices.tracing,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.user,0,1.0,0,1,1.0,29,0,1,0,0,0,0,2,0,1.0,1,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.task.model,15,1.0,0,1,1.0,30,0,0,0,0,0,0,2,15,3.0,0,0,1,1
microservices-basics-spring-boot,com.anilallewar.microservices.task.config.security,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.user.config.security,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.gateway.security,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.auth.service,0,1.0,0,0,1.0,12,0,0,0,0,0,0,0,0,1.0,0,0,0,0
microservices-basics-spring-boot,com.anilallewar.microservices.gateway.config.swagger,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.local.config,0,1.0,0,1,1.0,0,0,0,0,5,0,0,1,0,1.0,1,0,0,1
geocoder-microservices,com.alphalog.geocoder.remote.config,0,1.0,0,1,1.0,0,0,0,0,5,0,0,1,0,1.0,1,0,0,1
geocoder-microservices,com.alphalog.geocoder.local.controller,10,1.0,0,1,1.0,0,0,0,0,0,0,0,0,10,3.0,0,0,1,1
geocoder-microservices,com.alphalog.geocoder.security.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.remote.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security.domain,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
geocoder-microservices,com.alphalog.geocoder.gateway.filter,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security.filter,0,1.0,3,3,1.0,2,0,0,0,15,0,0,0,0,1.0,3,0,0,0
geocoder-microservices,com.alphalog.geocoder.configurator,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.discovery,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.gateway,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.local,10,1.0,0,4,1.0,35,1,0,0,7,0,0,1,10,3.0,3,0,1,3
geocoder-microservices,com.alphalog.geocoder.remote,0,1.0,0,5,1.0,1,3,0,0,18,0,0,1,0,1.0,5,0,0,2
geocoder-microservices,com.alphalog.geocoder.local.model,0,1.0,0,0,1.0,33,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.remote.model,0,1.0,0,1,2.0,0,1,0,0,5,0,1,0,0,1.0,1,0,0,0
geocoder-microservices,com.alphalog.geocoder.local.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security.service.security,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security.service,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.local.services,0,1.0,0,2,1.0,2,1,0,0,2,0,0,0,0,1.0,2,0,0,1
geocoder-microservices,com.alphalog.geocoder.remote.services,0,1.0,0,3,1.0,1,2,0,0,8,0,0,0,0,1.0,3,0,0,1
geocoder-microservices,com.alphalog.geocoder.monitoring,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
geocoder-microservices,com.alphalog.geocoder.security,0,1.0,4,5,1.0,3,0,0,0,28,0,0,0,0,1.0,5,0,0,1
Tap-And-Eat-MicroServices,com.github.joffryferrater.foodtrayservice.domain,0,1.0,0,1,1.0,0,0,0,0,10,0,0,1,0,1.0,1,0,0,1
Tap-And-Eat-MicroServices,com.github.joffry.ferrater.configservice,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffry.ferrater.discoveryservice,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.accountservice,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.customerservice,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.foodtrayservice,0,1.0,0,3,1.0,0,2,0,0,13,0,0,1,0,1.0,3,0,0,1
Tap-And-Eat-MicroServices,com.github.joffryferrater.itemservice,0,1.0,0,1,1.0,0,1,0,0,1,0,0,0,0,1.0,1,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.priceservice,0,1.0,0,1,1.0,0,0,0,0,10,0,0,1,0,1.0,1,0,0,1
Tap-And-Eat-MicroServices,com.github.joffryferrater.storeservice,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.priceservice.models,0,1.0,0,1,1.0,0,0,0,0,10,0,0,1,0,1.0,1,0,0,1
Tap-And-Eat-MicroServices,com.github.joffryferrater.customerservice.models,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.accountservice.models,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.storeservice.models,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.itemservice.models,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.foodtrayservice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
Tap-And-Eat-MicroServices,com.github.joffryferrater.foodtrayservice.service,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
spring-cloud-movie-recommendation,com.example.dto,0,1.0,0,3,1.0,0,2,0,0,7,0,0,1,0,1.0,3,0,0,1
spring-cloud-movie-recommendation,com.example,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
spring-cloud-movie-recommendation,com.example,10,1.0,2,15,1.0,15,3,0,0,85,3,0,1,10,4.0,13,0,2,10
spring-cloud-movie-recommendation,com.example,0,1.0,0,2,1.0,0,0,0,0,15,0,0,0,0,1.0,2,0,0,2
spring-cloud-movie-recommendation,com.example,0,1.0,1,4,1.0,0,1,0,0,17,0,0,0,0,1.0,4,0,0,2
spring-cloud-movie-recommendation,com.example,10,1.0,0,14,1.0,1,7,0,0,52,0,0,1,10,3.0,13,0,1,7
spring-cloud-movie-recommendation,com.example,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
spring-cloud-movie-recommendation,com.example.service,0,1.0,0,8,1.0,0,5,0,0,35,0,0,0,0,1.0,8,0,0,3
sample-spring-microservices-new,pl.piomin.services.department.client,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.organization.client,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.department.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.organization.controller,0,1.0,1,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,0
sample-spring-microservices-new,pl.piomin.services.employee.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.department,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.discovery,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.employee,0,1.0,1,3,1.0,0,2,0,0,16,0,0,1,0,1.0,3,0,0,0
sample-spring-microservices-new,pl.piomin.services.gateway,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
sample-spring-microservices-new,pl.piomin.services.organization,0,1.0,1,1,1.0,0,0,0,0,10,0,0,3,0,1.0,1,0,0,0
sample-spring-microservices-new,pl.piomin.services.department.model,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.organization.model,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.employee.model,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.department.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.organization.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
sample-spring-microservices-new,pl.piomin.services.employee.repository,0,1.0,0,2,1.0,0,2,0,0,2,0,0,0,0,1.0,2,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.filters.accesscontrol,0,1.0,0,0,1.0,12,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.gateway.accesscontrol,0,1.0,0,0,1.0,12,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.aop.logging,0,1.0,0,0,1.0,9,0,0,0,0,0,0,1,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.aop.logging,0,1.0,0,0,1.0,9,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.aop.logging,0,1.0,0,0,1.0,9,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.config.apidoc,0,1.0,0,3,1.0,0,1,0,0,15,0,0,0,0,1.0,3,0,0,2
jhipster-microservices-example,org.jhipster.blog.config.audit,0,1.0,0,0,1.0,13,0,0,0,0,0,0,1,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.config.audit,0,1.0,0,0,1.0,13,0,0,0,0,0,0,1,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.config,0,1.0,0,0,1.0,13,0,0,0,0,0,0,12,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.config,0,1.0,0,6,1.0,43,2,0,0,27,0,0,11,0,1.0,6,0,0,4
jhipster-microservices-example,org.jhipster.store.config,0,1.0,0,1,1.0,23,1,0,0,2,0,0,13,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.store.config.dbmigrations,0,1.0,0,1,2.0,0,1,0,0,2,0,1,0,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.domain,0,1.0,0,0,1.0,23,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.domain,0,1.0,0,0,1.0,5,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.service.dto,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.service.dto,0,1.0,0,1,1.0,0,0,0,0,20,0,0,0,0,1.0,1,0,0,1
jhipster-microservices-example,io.github.jhipster.registry.web.rest.errors,0,1.0,0,0,1.0,8,0,0,0,0,0,0,6,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.web.rest.errors,0,1.0,0,0,1.0,10,0,0,0,0,0,0,7,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.web.rest.errors,0,1.0,0,0,1.0,10,0,0,0,0,0,0,7,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.filters,0,1.0,0,1,1.0,13,0,0,0,5,0,0,3,0,1.0,1,0,0,1
jhipster-microservices-example,org.jhipster.blog.gateway,0,1.0,0,2,1.0,21,1,0,0,7,0,0,3,0,1.0,2,0,0,1
jhipster-microservices-example,io.github.jhipster.registry,0,1.0,1,6,1.0,106,4,0,0,35,0,0,29,0,1.0,6,0,0,1
jhipster-microservices-example,org.jhipster.blog,0,1.0,2,15,1.0,183,5,0,0,107,0,0,38,0,1.0,15,0,0,8
jhipster-microservices-example,org.jhipster.store,0,1.0,0,3,1.0,80,3,0,0,9,0,0,35,0,1.0,3,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.security.jwt,0,1.0,0,1,1.0,12,1,0,0,5,0,0,2,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.security.jwt,0,1.0,0,1,1.0,11,1,0,0,5,0,0,4,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.store.security.jwt,0,1.0,0,1,1.0,11,1,0,0,5,0,0,4,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.service.mapper,0,1.0,0,0,1.0,5,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.gateway.ratelimiting,0,1.0,0,2,1.0,5,1,0,0,7,0,0,0,0,1.0,2,0,0,1
jhipster-microservices-example,org.jhipster.blog.repository,0,1.0,0,0,1.0,6,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.gateway.responserewriting,0,1.0,0,0,1.0,4,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.repository.search,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.security,0,1.0,0,1,1.0,12,1,0,0,5,0,0,2,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.security,0,1.0,0,1,1.0,22,1,0,0,5,0,0,5,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.store.security,0,1.0,0,1,1.0,20,1,0,0,5,0,0,5,0,1.0,1,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.service,0,1.0,1,1,1.0,20,0,0,0,10,0,0,0,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.service,0,1.0,0,1,1.0,13,0,0,0,20,0,0,0,0,1.0,1,0,0,1
jhipster-microservices-example,org.jhipster.store.service,0,1.0,0,1,2.0,0,1,0,0,2,0,1,0,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.web.rest.util,0,1.0,1,1,1.0,6,0,0,0,10,0,0,2,0,1.0,1,0,0,0
jhipster-microservices-example,org.jhipster.blog.service.util,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.store.web.rest.util,0,1.0,0,0,1.0,3,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.web.rest.vm,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,org.jhipster.blog.web.rest.vm,0,1.0,0,1,1.0,0,0,0,0,20,0,0,3,0,1.0,1,0,0,1
jhipster-microservices-example,org.jhipster.store.web.rest.vm,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
jhipster-microservices-example,io.github.jhipster.registry.web.rest,0,1.0,0,3,1.0,32,3,0,0,15,0,0,11,0,1.0,3,0,0,0
jhipster-microservices-example,org.jhipster.blog.web.rest,0,1.0,2,5,1.0,40,1,0,0,48,0,0,15,0,1.0,5,0,0,2
jhipster-microservices-example,org.jhipster.store.web.rest,0,1.0,0,0,1.0,17,0,0,0,0,0,0,13,0,1.0,0,0,0,0
qbike,club.newtech.qbike.client.api,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
qbike,club.newtech.qbike.intention.controller.bean,0,1.0,0,12,2.0,0,0,0,0,60,0,21,0,0,1.0,12,0,0,12
qbike,club.newtech.qbike.client.bean,0,1.0,0,14,2.0,0,0,0,0,70,0,34,0,0,1.0,14,0,0,14
qbike,club.newtech.qbike.intention.controller,0,1.0,0,12,1.0,0,0,0,0,60,0,0,0,0,1.0,12,0,0,12
qbike,club.newtech.qbike.order.controller,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
qbike,club.newtech.qbike.trip.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
qbike,club.newtech.qbike.intention.domain.core,0,1.0,4,32,1.0,20,5,0,0,146,0,0,0,0,1.0,32,0,0,23
qbike,club.newtech.qbike.order.domain.core,0,1.0,0,23,1.0,0,0,0,0,115,0,0,0,0,1.0,23,0,0,23
